_id,body_type,car_brand,car_model,car_name,drive_wheels,engine_displacement,fuel_type,general_rating,horse_power,number_of_cylinders,number_of_reviews,price_new,production_year,seat_capacity,transmission_type,views
69749ca238d4f6af0d04cfab,Sedan,MERCEDES-BENZ,S 55 5.5,MERCEDES-BENZ S 55 5.5,AWD,5.5,petrol,3.8,412,8,607,47840,2009,5,tiptronic,3388
69749ca238d4f6af0d04cfac,Sedan,LEXUS,GS 300,LEXUS GS 300,FWD,3.5,cng,3.3,262,6,987,41328,2001,5,automatic,6470
69749ca238d4f6af0d04cfb9,Sedan,TOYOTA,Camry sel,TOYOTA Camry sel,FWD,2.4,hybrid,3.3,180,4,99,34164,2007,5,tiptronic,4673
69749ca238d4f6af0d04cfc0,SUV,MERCEDES-BENZ,GLE 450,MERCEDES-BENZ GLE 450,AWD,3,petrol,3.8,225,6,151,40984,2015,5,automatic,2570
69749ca238d4f6af0d04cfc1,Sedan,HYUNDAI,Elantra 2014,HYUNDAI Elantra 2014,FWD,1.8,petrol,3.2,135,4,248,29748,2013,5,tiptronic,2542
69749ca238d4f6af0d04cfd2,Sedan,BMW,520 I,BMW 520 I,RWD,2,petrol,3,150,6,319,36708,1991,5,manual,1933
69749ca238d4f6af0d04cff5,Sedan,TOYOTA,Belta,TOYOTA Belta,FWD,1.3,petrol,3,98,4,211,29264,2006,5,automatic,8329
69749ca238d4f6af0d04cff8,Sedan,MERCEDES-BENZ,CLK 200 200,MERCEDES-BENZ CLK 200 200,RWD,2,petrol,3.5,150,8,183,34776,1998,5,automatic,2389
69749ca238d4f6af0d04d00e,Minivan,FORD,Transit Tourneo,FORD Transit Tourneo,FWD,2.4,diesel,3.5,180,4,104,33900,2011,5,manual,2210
69749ca238d4f6af0d04d013,SUV,CHEVROLET,Trax,CHEVROLET Trax,AWD,1.4,petrol,3.5,105,4,615,33384,2017,5,automatic,10993
69749ca238d4f6af0d04d01f,Hatchback,FORD,C-MAX SE,FORD C-MAX SE,FWD,2,hybrid,3.1,150,4,133,26668,2011,5,automatic,1527
69749ca238d4f6af0d04d03a,Hatchback,MAZDA,Demio Sport,MAZDA Demio Sport,FWD,1.5,petrol,2.8,112,4,381,26136,2003,5,manual,5077
69749ca238d4f6af0d04d03e,Sedan,LEXUS,IS 250 TURBO,LEXUS IS 250 TURBO,RWD,2,petrol,3.1,150,4,723,29808,2016,5,tiptronic,2480
69749ca238d4f6af0d04d076,Sedan,MERCEDES-BENZ,280,MERCEDES-BENZ 280,RWD,2.8,cng,3.1,210,6,273,39424,1996,5,automatic,3603
69749ca238d4f6af0d04d08a,Hatchback,MAZDA,CX-3,MAZDA CX-3,FWD,2,petrol,3.2,150,4,977,25960,2014,5,tiptronic,3398
69749ca238d4f6af0d04d08d,Sedan,BMW,525 ///M,BMW 525 ///M,RWD,2.5,petrol,3.1,188,6,607,36704,2000,5,tiptronic,2637
69749ca238d4f6af0d04d095,Sedan,CHEVROLET,Volt Full Packet,CHEVROLET Volt Full Packet,FWD,1.4,plug-in hybrid,3.2,105,4,880,28476,2011,5,variator,1944
69749ca238d4f6af0d04d0a0,Minivan,HONDA,Fred HIBRIDI,HONDA Fred HIBRIDI,FWD,1.5,hybrid,2.9,112,4,726,33448,2011,5,variator,2350
69749ca238d4f6af0d04d0ae,SUV,SUBARU,Forester 4x4,SUBARU Forester 4x4,AWD,2.5,petrol,3.4,188,4,734,39872,2012,5,automatic,5631
69749ca238d4f6af0d04d0b2,SUV,NISSAN,Juke Nismo RS,NISSAN Juke Nismo RS,FWD,2.5,petrol,3.9,188,4,644,35520,2013,5,manual,3597
69749ca238d4f6af0d04d0c2,Sedan,MERCEDES-BENZ,E 270 4,MERCEDES-BENZ E 270 4,RWD,2,diesel,3.8,150,5,593,32500,1999,5,tiptronic,2178
69749ca238d4f6af0d04d0dc,Sedan,VOLKSWAGEN,Phaeton,VOLKSWAGEN Phaeton,AWD,3.2,petrol,3.6,240,6,821,37908,2007,5,tiptronic,1771
69749ca238d4f6af0d04d11f,Sedan,MAZDA,Millenia,MAZDA Millenia,FWD,2,petrol,3,150,6,615,35052,1997,5,automatic,6500
69749ca238d4f6af0d04d13e,Hatchback,MITSUBISHI,Lancer GT,MITSUBISHI Lancer GT,FWD,2.4,petrol,3.2,180,4,535,28224,2012,5,automatic,1795
69749ca238d4f6af0d04d143,Sedan,MERCEDES-BENZ,250,MERCEDES-BENZ 250,RWD,2,petrol,4.2,150,6,409,29380,2011,5,automatic,6706
69749ca238d4f6af0d04d163,Hatchback,TOYOTA,Prius 9,TOYOTA Prius 9,FWD,1.5,petrol,3.1,112,4,526,25488,2006,5,automatic,4218
69749ca238d4f6af0d04d17b,SUV,MERCEDES-BENZ,ML 320 cdi,MERCEDES-BENZ ML 320 cdi,AWD,2.5,diesel,4.3,188,6,550,38400,2004,5,tiptronic,1235
69749ca238d4f6af0d04d17d,Sedan,AUDI,A6 QUATTRO,AUDI A6 QUATTRO,AWD,2.8,petrol,3.5,210,6,378,35112,2010,5,tiptronic,4747
69749ca238d4f6af0d04d184,Sedan,BMW,730,BMW 730,RWD,3,petrol,3.4,225,8,319,41080,1994,5,automatic,2973
69749ca238d4f6af0d04d18d,Sedan,BMW,318 m,BMW 318 m,RWD,1.8,petrol,2.8,135,4,724,34304,1996,5,manual,1627
69749ca238d4f6af0d04d192,Wagon,LAMBORGHINI,Urus,LAMBORGHINI Urus,AWD,4,petrol,3.5,300,8,535,36676,2018,5,tiptronic,1268
69749ca238d4f6af0d04d195,Sedan,LINCOLN,Continental,LINCOLN Continental,FWD,2.7,petrol,3.5,202,6,638,32528,2017,5,automatic,1688
69749ca238d4f6af0d04d197,Hatchback,NISSAN,March Rafeet,NISSAN March Rafeet,FWD,1.2,petrol,3,90,4,774,24684,2003,5,automatic,8042
69749ca238d4f6af0d04d1a6,Sedan,MERCEDES-BENZ,E 200 w210,MERCEDES-BENZ E 200 w210,RWD,2,petrol,2.8,150,4,576,35328,1996,5,manual,6882
69749ca238d4f6af0d04d1b6,SUV,NISSAN,Armada,NISSAN Armada,FWD,5.6,petrol,3.7,420,8,648,56160,2007,5,automatic,2424
69749ca238d4f6af0d04d1b7,Sedan,BMW,318 რესტაილინგი,BMW 318 რესტაილინგი,RWD,1.9,petrol,3,142,4,140,32912,2003,5,tiptronic,2949
69749ca238d4f6af0d04d1e0,SUV,NISSAN,Juke Nismo,NISSAN Juke Nismo,FWD,2.5,petrol,3.6,188,4,801,35200,2014,5,manual,6137
69749ca238d4f6af0d04d1f6,SUV,LAND ROVER,Range Rover VOGUE,LAND ROVER Range Rover VOGUE,AWD,4.2,petrol,3.7,315,8,316,49608,2007,5,tiptronic,682
69749ca238d4f6af0d04d1f7,Sedan,HYUNDAI,Lantra,HYUNDAI Lantra,FWD,1.8,petrol,3.1,135,4,732,30016,2012,5,automatic,1687
69749ca238d4f6af0d04d1fa,SUV,BMW,X3 SDRIVE,BMW X3 SDRIVE,RWD,2.5,petrol,4.1,188,4,86,35200,2014,5,tiptronic,1755
69749ca238d4f6af0d04d200,Hatchback,HONDA,FIT RS MUGEN,HONDA FIT RS MUGEN,FWD,1.5,hybrid,3,112,4,751,24408,2011,5,tiptronic,1839
69749ca238d4f6af0d04d205,Coupe,VOLVO,C70,VOLVO C70,FWD,2,petrol,3.8,150,5,132,34720,2000,4,manual,2464
69749ca238d4f6af0d04d20b,SUV,INFINITI,JX35,INFINITI JX35,FWD,3.5,petrol,3.5,262,6,884,44748,2011,5,automatic,2669
69749ca238d4f6af0d04d20f,Wagon,SUBARU,Forester CrossSport,SUBARU Forester CrossSport,AWD,2,petrol,4.3,150,4,619,29750,2005,5,tiptronic,4456
69749ca238d4f6af0d04d220,SUV,MERCEDES-BENZ,GL 350 BLUTEC,MERCEDES-BENZ GL 350 BLUTEC,AWD,3,diesel,3.7,225,6,128,43240,2009,5,tiptronic,1279
69749ca238d4f6af0d04d235,SUV,SUZUKI,XL7 limited,SUZUKI XL7 limited,AWD,2.7,cng,3.5,202,6,885,44772,2001,5,automatic,6837
69749ca238d4f6af0d04d237,SUV,MERCEDES-BENZ,GL 450 3.0,MERCEDES-BENZ GL 450 3.0,AWD,3,petrol,3.6,225,6,713,40984,2015,5,variator,3072
69749ca238d4f6af0d04d243,SUV,SUBARU,Outback Limited,SUBARU Outback Limited,AWD,2.5,petrol,3.6,188,4,747,40940,2009,5,tiptronic,2569
69749ca238d4f6af0d04d246,Sedan,AUDI,A4 B5,AUDI A4 B5,AWD,2,petrol,4.1,150,4,672,32500,1999,5,manual,4214
69749ca238d4f6af0d04d250,SUV,BMW,X5 Japan,BMW X5 Japan,AWD,4.8,petrol,3.8,360,8,650,52416,2007,5,tiptronic,1338
69749ca238d4f6af0d04d258,SUV,HONDA,CRX,HONDA CRX,RWD,1.5,petrol,3.1,112,4,632,38552,2002,5,manual,3012
69749ca238d4f6af0d04d25a,Sedan,MERCEDES-BENZ,C 250 A.M.G,MERCEDES-BENZ C 250 A.M.G,RWD,2,petrol,4.1,150,4,258,29120,2012,5,tiptronic,6595
69749ca238d4f6af0d04d278,Sedan,KIA,Optima HYBRID,KIA Optima HYBRID,FWD,2,hybrid,3.1,150,4,728,31188,2011,5,automatic,5083
69749ca238d4f6af0d04d281,SUV,VOLVO,XC90 3.2 AWD,VOLVO XC90 3.2 AWD,AWD,3.2,petrol,3.6,240,6,936,43392,2011,5,tiptronic,6673
69749ca238d4f6af0d04d285,Sedan,MERCEDES-BENZ,S 400,MERCEDES-BENZ S 400,RWD,3.5,petrol,3.6,262,6,54,38640,2009,5,tiptronic,4982
69749ca238d4f6af0d04d2e1,Coupe,MAZDA,Rx-8,MAZDA Rx-8,RWD,1.3,petrol,3,98,2,894,32696,2002,4,manual,3824
69749ca238d4f6af0d04d2e2,Sedan,BMW,535 535,BMW 535 535,RWD,2,petrol,4.1,150,6,167,29640,2010,5,tiptronic,1730
69749ca238d4f6af0d04d2e9,Sedan,BMW,550 M Packet,BMW 550 M Packet,RWD,2,petrol,4.1,150,8,80,29640,2010,5,tiptronic,1650
69749ca238d4f6af0d04d303,Sedan,BMW,640 M,BMW 640 M,AWD,2,petrol,4.3,150,6,409,28600,2014,5,tiptronic,9362
69749ca238d4f6af0d04d31f,Minivan,FORD,Transit 100LD,FORD Transit 100LD,RWD,2.5,diesel,2.8,188,4,54,42672,1997,5,manual,4216
69749ca238d4f6af0d04d323,SUV,OPEL,Crossland X,OPEL Crossland X,FWD,2.4,cng,3,180,8,723,52448,1975,5,manual,924
69749ca238d4f6af0d04d33c,Sedan,SUBARU,Forester cross sport,SUBARU Forester cross sport,AWD,2,petrol,3.2,150,4,117,33396,2003,5,automatic,1472
69749ca238d4f6af0d04d35f,Minivan,MITSUBISHI,Chariot,MITSUBISHI Chariot,FWD,2.4,petrol,3,180,4,744,41832,1998,5,tiptronic,1027
69749ca238d4f6af0d04d36c,Minivan,TOYOTA,Grand HIACE,TOYOTA Grand HIACE,AWD,3.4,petrol,3.4,255,6,124,45756,2001,5,automatic,1226
69749ca238d4f6af0d04d370,Sedan,VOLKSWAGEN,Passat pasat,VOLKSWAGEN Passat pasat,FWD,2.3,petrol,2.9,172,5,189,36288,1998,5,manual,6099
69749ca238d4f6af0d04d377,Hatchback,MOSKVICH,401,MOSKVICH 401,RWD,0.6,petrol,2.5,45,4,62,30960,1952,5,manual,1360
69749ca238d4f6af0d04d389,Coupe,MERCEDES-BENZ,C 250 AMG,MERCEDES-BENZ C 250 AMG,RWD,2,petrol,4.1,150,4,652,31920,2010,4,tiptronic,3058
69749ca238d4f6af0d04d397,Sedan,NISSAN,Gloria,NISSAN Gloria,RWD,2.5,petrol,3.1,188,6,172,36704,2000,5,automatic,1451
69749ca238d4f6af0d04d3be,Sedan,SUBARU,Legacy bl5,SUBARU Legacy bl5,AWD,2,petrol,4,150,4,310,31720,2002,5,tiptronic,1769
69749ca238d4f6af0d04d3c1,Sedan,MERCEDES-BENZ,C 180 komp,MERCEDES-BENZ C 180 komp,RWD,1.8,petrol,3,135,4,121,31892,2005,5,tiptronic,1543
69749ca238d4f6af0d04d3c3,Hatchback,TOYOTA,Yaris RS,TOYOTA Yaris RS,FWD,1.5,petrol,3.2,112,4,366,23544,2015,5,tiptronic,1472
69749ca238d4f6af0d04d3cf,Coupe,FERRARI,F50,FERRARI F50,RWD,6.3,petrol,3.9,472,12,201,50544,2016,4,automatic,5752
69749ca238d4f6af0d04d3d1,Coupe,MERCEDES-BENZ,CL 500,MERCEDES-BENZ CL 500,RWD,5,cng,3.5,375,8,362,52000,1999,4,tiptronic,1696
69749ca238d4f6af0d04d3e7,SUV,JAGUAR,E-pace p200,JAGUAR E-pace p200,AWD,2,petrol,3.5,150,4,345,35280,2019,5,tiptronic,1582
69749ca238d4f6af0d04d3ee,Sedan,MERCEDES-BENZ,240,MERCEDES-BENZ 240,RWD,2.4,petrol,3.2,180,6,92,37084,1997,5,automatic,6978
69749ca238d4f6af0d04d3f4,Sedan,BMW,118,BMW 118,FWD,2,diesel,2.8,150,4,543,31740,2009,5,manual,3839
69749ca238d4f6af0d04d3f6,SUV,KIA,Sportage SX,KIA Sportage SX,FWD,2.5,petrol,4.1,188,4,342,34880,2015,5,automatic,7418
69749ca238d4f6af0d04d424,SUV,NISSAN,X-Trail NISSAN X TRAIL R,NISSAN X-Trail NISSAN X TRAIL R,AWD,2,petrol,3.5,150,4,907,39984,2005,5,automatic,3031
69749ca238d4f6af0d04d431,SUV,JEEP,Wrangler ARB,JEEP Wrangler ARB,AWD,3.6,petrol,3.2,270,8,420,45200,2011,5,manual,3268
69749ca238d4f6af0d04d454,Sedan,PORSCHE,Panamera 4,PORSCHE Panamera 4,AWD,3.6,petrol,3.6,270,6,398,37740,2013,5,tiptronic,1666
69749ca238d4f6af0d04d46c,Sedan,TOYOTA,Prius prius,TOYOTA Prius prius,FWD,1.8,petrol,3.1,135,4,133,31356,2007,5,automatic,3653
69749ca238d4f6af0d04d47e,Hatchback,OPEL,Astra suzuki mr wagon,OPEL Astra suzuki mr wagon,FWD,0.7,petrol,2.9,52,3,731,22080,2004,5,automatic,2986
69749ca238d4f6af0d04d496,SUV,MITSUBISHI,Pajero MONTERO,MITSUBISHI Pajero MONTERO,AWD,3.8,petrol,3.3,285,6,467,49776,2002,5,tiptronic,2740
69749ca238d4f6af0d04d4ba,SUV,LAND ROVER,Range Rover Evoque 2.0,LAND ROVER Range Rover Evoque 2.0,AWD,2.5,petrol,4.4,188,4,98,35200,2014,5,tiptronic,2429
69749ca238d4f6af0d04d4c6,Sedan,HYUNDAI,Sonata Limited,HYUNDAI Sonata Limited,FWD,2.4,hybrid,3.3,180,4,110,32412,2013,5,automatic,1413
69749ca238d4f6af0d04d4cc,Coupe,MERCEDES-BENZ,AMG GT S,MERCEDES-BENZ AMG GT S,RWD,2,petrol,4.1,150,8,223,30800,2014,4,tiptronic,3262
69749ca238d4f6af0d04d4d6,Sedan,VOLVO,S80,VOLVO S80,FWD,2.4,petrol,3.2,180,5,441,36792,1998,5,automatic,6763
69749ca238d4f6af0d04d4dc,SUV,HYUNDAI,Tucson Se,HYUNDAI Tucson Se,FWD,2,petrol,3.3,150,4,72,36288,2016,5,automatic,7168
69749ca238d4f6af0d04d4e1,Sedan,MERCEDES-BENZ,Sprinter 313CDI,MERCEDES-BENZ Sprinter 313CDI,RWD,2,diesel,3.6,150,4,796,29640,2010,5,manual,2579
69749ca238d4f6af0d04d4e7,Sedan,TOYOTA,Camry XLEi,TOYOTA Camry XLEi,RWD,2.5,hybrid,3.5,188,6,789,32560,2014,5,automatic,3105
69749ca238d4f6af0d04d4ed,SUV,RENAULT,Captur QM3 Samsung,RENAULT Captur QM3 Samsung,FWD,2.5,diesel,3.9,188,4,325,35200,2014,5,tiptronic,4486
69749ca238d4f6af0d04d51b,Sedan,CHRYSLER,300 LIMITED,CHRYSLER 300 LIMITED,RWD,3.6,petrol,3.4,270,6,825,38760,2010,5,tiptronic,5222
69749ca238d4f6af0d04d52b,Sedan,VOLKSWAGEN,Passat 2.0 tfsi,VOLKSWAGEN Passat 2.0 tfsi,FWD,2,petrol,4.1,150,4,11,30680,2006,5,automatic,3045
69749ca238d4f6af0d04d543,Sedan,AUDI,RS6,AUDI RS6,AWD,4,petrol,3.8,300,8,724,38448,2016,5,automatic,2847
69749ca238d4f6af0d04d546,Sedan,VOLKSWAGEN,Jetta SPORT,VOLKSWAGEN Jetta SPORT,FWD,2,petrol,4.1,150,4,595,28600,2014,5,automatic,3444
69749ca238d4f6af0d04d588,Sedan,HYUNDAI,Sonata 2.4L,HYUNDAI Sonata 2.4L,FWD,2.4,petrol,3,180,4,676,31536,2016,5,automatic,10270
69749ca238d4f6af0d04d5b6,Sedan,NISSAN,LATIO,NISSAN LATIO,FWD,1.5,petrol,3.2,112,4,320,30464,2005,5,automatic,2179
69749ca238d4f6af0d04d5c7,Sedan,VOLKSWAGEN,CC sport,VOLKSWAGEN CC sport,FWD,2,petrol,3.8,150,4,911,29640,2010,5,manual,6518
69749ca238d4f6af0d04d5e4,Minivan,FORD,Transit პერეგაროტკა,FORD Transit პერეგაროტკა,RWD,2.5,diesel,2.9,188,4,649,43344,1995,5,manual,3305
69749ca238d4f6af0d04d5e9,SUV,MITSUBISHI,Pajero 2.5diezel,MITSUBISHI Pajero 2.5diezel,AWD,2.5,diesel,4.2,188,4,622,42560,1991,5,automatic,4887
69749ca238d4f6af0d04d5f3,SUV,MERCEDES-BENZ,ML 350 370,MERCEDES-BENZ ML 350 370,AWD,3.7,petrol,3.6,278,6,824,48884,2003,5,tiptronic,1968
69749ca238d4f6af0d04d5f6,Sedan,PEUGEOT,406,PEUGEOT 406,FWD,1.8,petrol,2.7,135,4,258,34572,1995,5,manual,2038
69749ca238d4f6af0d04d61a,Hatchback,TOYOTA,Prius 11,TOYOTA Prius 11,FWD,1.6,hybrid,4.1,120,4,763,25740,2007,5,automatic,4130
69749ca238d4f6af0d04d627,Coupe,NISSAN,370Z,NISSAN 370Z,RWD,3.7,petrol,3.6,278,6,470,40404,2013,4,automatic,1385
69749ca238d4f6af0d04d629,SUV,FORD,Explorer Turbo japan,FORD Explorer Turbo japan,FWD,2.5,petrol,4.3,188,4,162,36160,2011,5,automatic,7901
69749ca238d4f6af0d04d62d,Sedan,FORD,Fusion Bybrid,FORD Fusion Bybrid,FWD,2,hybrid,3.4,150,4,853,30912,2012,5,automatic,2460
69749ca238d4f6af0d04d631,Sedan,VAZ,Vesta,VAZ Vesta,FWD,1.6,petrol,3.3,120,6,927,27820,2017,5,tiptronic,3885
69749ca238d4f6af0d04d657,Coupe,VOLKSWAGEN,Lupo iaponuri,VOLKSWAGEN Lupo iaponuri,FWD,1.4,petrol,3,105,4,416,32912,2003,4,automatic,3649
69749ca238d4f6af0d04d65d,Hatchback,BMW,"118 2,0","BMW 118 2,0",RWD,1.6,diesel,3.7,120,4,618,25740,2007,5,manual,2376
69749ca238d4f6af0d04d663,Minivan,VOLKSWAGEN,Transporter,VOLKSWAGEN Transporter,RWD,2,petrol,2.6,150,4,480,45820,1979,5,manual,2399
69749ca238d4f6af0d04d68a,Sedan,MERCEDES-BENZ,C 180 2.0,MERCEDES-BENZ C 180 2.0,RWD,2,cng,2.9,150,4,320,35052,1997,5,manual,1450
69749ca238d4f6af0d04d697,SUV,TOYOTA,Land Cruiser 105,TOYOTA Land Cruiser 105,AWD,4.2,diesel,3.4,315,8,94,51304,2003,5,manual,1804
69749ca238d4f6af0d04d6b4,Hatchback,VOLKSWAGEN,Golf 1.8,VOLKSWAGEN Golf 1.8,FWD,1.8,petrol,3,135,4,208,28500,1999,5,automatic,2695
69749ca238d4f6af0d04d6e6,SUV,NISSAN,X-Trail NISMO,NISSAN X-Trail NISMO,AWD,2,petrol,3.5,150,4,632,40992,2002,5,automatic,2575
69749ca238d4f6af0d04d6ec,Minivan,HONDA,Step Wagon,HONDA Step Wagon,AWD,2,lpg,3.2,150,4,645,39500,1999,5,automatic,7890
69749ca238d4f6af0d04d708,Sedan,HYUNDAI,Lantra LIMITED,HYUNDAI Lantra LIMITED,FWD,2,petrol,3.8,150,4,201,28080,2016,5,automatic,1597
69749ca238d4f6af0d04d718,SUV,OPEL,Frontera,OPEL Frontera,AWD,2,petrol,3,150,4,12,42672,1997,5,manual,2905
69749ca238d4f6af0d04d723,SUV,TOYOTA,Land Cruiser 100,TOYOTA Land Cruiser 100,AWD,2.5,diesel,3.9,188,6,769,39680,2000,5,manual,3892
69749ca238d4f6af0d04d72c,Hatchback,HYUNDAI,Veloster Turbo,HYUNDAI Veloster Turbo,FWD,1.6,petrol,3.6,120,4,743,23980,2015,5,manual,3902
69749ca238d4f6af0d04d743,Sedan,MERCEDES-BENZ,E 320 bluetec,MERCEDES-BENZ E 320 bluetec,RWD,2,diesel,4.1,150,6,806,30680,2006,5,tiptronic,1373
69749ca238d4f6af0d04d751,Sedan,CHEVROLET,Volt PREMIER,CHEVROLET Volt PREMIER,FWD,1.4,plug-in hybrid,3.3,105,4,903,28224,2012,5,automatic,6749
69749ca238d4f6af0d04d75d,SUV,SUZUKI,SJ 413 Samurai,SUZUKI SJ 413 Samurai,AWD,1.3,petrol,2.9,98,4,655,39732,1995,5,manual,4333
69749ca238d4f6af0d04d779,Minivan,MERCEDES-BENZ,Vito 115 CDI,MERCEDES-BENZ Vito 115 CDI,RWD,2.4,diesel,3.6,180,4,155,36000,2004,5,manual,10331
69749ca238d4f6af0d04d77a,Minivan,VOLKSWAGEN,Routan SEL,VOLKSWAGEN Routan SEL,FWD,4,petrol,3.3,300,6,295,45540,2009,5,automatic,11464
69749ca238d4f6af0d04d77c,Sedan,GAZ,21 3.0,GAZ 21 3.0,FWD,2,petrol,4.1,150,6,254,32240,2000,5,tiptronic,3200
69749ca238d4f6af0d04d7ad,SUV,JEEP,Grand Cherokee special e,JEEP Grand Cherokee special e,AWD,4,lpg,3.5,300,6,85,50336,2003,5,automatic,2608
69749ca238d4f6af0d04d7ba,Sedan,BMW,335 D,BMW 335 D,FWD,2,diesel,4.1,150,6,524,29640,2010,5,tiptronic,3186
69749ca238d4f6af0d04d7bb,Sedan,HYUNDAI,Sonata Sport,HYUNDAI Sonata Sport,FWD,2,petrol,3.9,150,4,613,28860,2013,5,tiptronic,4192
69749ca238d4f6af0d04d7e5,Hatchback,OPEL,Vectra ბ,OPEL Vectra ბ,FWD,2.6,petrol,3.3,195,6,375,32240,2000,5,automatic,4663
69749ca238d4f6af0d04d805,Sedan,MERCEDES-BENZ,220,MERCEDES-BENZ 220,RWD,2,diesel,4.1,150,4,162,32240,2000,5,tiptronic,9365
69749ca238d4f6af0d04d815,SUV,MERCEDES-BENZ,ML 350 ML350,MERCEDES-BENZ ML 350 ML350,AWD,3.7,petrol,3.7,278,6,284,48884,2003,5,tiptronic,2308
69749ca238d4f6af0d04d816,Sedan,SUBARU,R2,SUBARU R2,FWD,0.7,petrol,3,52,3,267,27328,2002,5,automatic,3836
69749ca238d4f6af0d04d817,SUV,NISSAN,Pathfinder SE,NISSAN Pathfinder SE,AWD,4,petrol,3.7,300,6,131,47840,2009,5,tiptronic,4512
69749ca238d4f6af0d04d837,Sedan,FIAT,500 Abarth ტურბო,FIAT 500 Abarth ტურბო,FWD,2,petrol,3.5,150,6,941,29380,2011,5,manual,3296
69749ca238d4f6af0d04d843,Hatchback,TOYOTA,Matrix XR,TOYOTA Matrix XR,FWD,1.8,lpg,3.1,135,4,341,27816,2002,5,automatic,976
69749ca238d4f6af0d04d84e,Sedan,ROLLS-ROYCE,Phantom,ROLLS-ROYCE Phantom,RWD,5,petrol,3.1,375,8,834,73656,1938,5,automatic,2405
69749ca238d4f6af0d04d850,Minivan,NISSAN,Presage,NISSAN Presage,AWD,2.5,lpg,3.2,188,4,787,40656,2003,5,automatic,6983
69749ca238d4f6af0d04d85b,SUV,INFINITI,FX45,INFINITI FX45,RWD,4.5,petrol,3.4,338,6,284,52756,2003,5,tiptronic,5021
69749ca238d4f6af0d04d863,SUV,TOYOTA,RAV 4 se,TOYOTA RAV 4 se,AWD,2.5,petrol,3.6,188,4,676,38448,2016,5,automatic,3309
69749ca238d4f6af0d04d87b,Hatchback,MAZDA,Mazda 2,MAZDA Mazda 2,FWD,1.5,petrol,3,112,4,72,23976,2013,5,automatic,2864
69749ca238d4f6af0d04d886,Wagon,HONDA,Edix FR-v,HONDA Edix FR-v,FWD,2,diesel,3.8,150,4,676,29750,2005,5,manual,4072
69749ca238d4f6af0d04d8ad,Sedan,ALFA ROMEO,159,ALFA ROMEO 159,FWD,2.2,petrol,3,165,4,596,34080,2004,5,manual,2415
69749ca238d4f6af0d04d8b7,Sedan,BMW,535 XI,BMW 535 XI,AWD,2,petrol,4.3,150,6,368,29900,2009,5,tiptronic,1477
69749ca238d4f6af0d04d8bd,Hatchback,TOYOTA,Prius plug-in,TOYOTA Prius plug-in,FWD,1.8,plug-in hybrid,3.1,135,4,391,25536,2012,5,automatic,1005
69749ca238d4f6af0d04d8d5,SUV,TOYOTA,RAV 4 Dizel,TOYOTA RAV 4 Dizel,AWD,2.5,diesel,4.5,188,4,684,35520,2013,5,automatic,5547
69749ca238d4f6af0d04d8d6,Sedan,LEXUS,IS-F,LEXUS IS-F,RWD,5,petrol,3.6,375,8,107,46332,2007,5,tiptronic,3856
69749ca238d4f6af0d04d8dc,Sedan,OPEL,Astra j,OPEL Astra j,FWD,1.8,petrol,3,135,4,410,32696,2002,5,automatic,3184
69749ca238d4f6af0d04d8e3,Hatchback,SEAT,Ibiza,SEAT Ibiza,FWD,1.6,diesel,3.5,120,4,236,27280,2000,5,manual,1805
69749ca238d4f6af0d04d8ec,SUV,LAND ROVER,Range Rover Velar,LAND ROVER Range Rover Velar,AWD,2.5,petrol,4.4,188,6,692,34240,2017,5,tiptronic,4009
69749ca238d4f6af0d04d8f4,SUV,INFINITI,EX35,INFINITI EX35,RWD,3.5,petrol,3.4,262,6,906,46332,2007,5,tiptronic,4031
69749ca238d4f6af0d04d8f7,Sedan,MERCEDES-BENZ,A 200,MERCEDES-BENZ A 200,FWD,1.7,petrol,3.1,128,4,673,31680,2004,5,tiptronic,1515
69749ca238d4f6af0d04d93f,Hatchback,TOYOTA,Prius personna,TOYOTA Prius personna,FWD,1.8,petrol,3.1,135,4,532,25308,2013,5,variator,4135
69749ca238d4f6af0d04d944,Sedan,AUDI,S3,AUDI S3,AWD,2,petrol,3.6,150,4,610,30084,2015,5,automatic,3668
69749ca238d4f6af0d04d97e,Sedan,MERCEDES-BENZ,CLS 450 CLS 400,MERCEDES-BENZ CLS 450 CLS 400,AWD,2,petrol,4.3,150,6,944,28600,2014,5,tiptronic,5164
69749ca238d4f6af0d04d987,Sedan,FORD,Fusion 2015,FORD Fusion 2015,FWD,2.5,petrol,3.1,188,4,401,32560,2014,5,tiptronic,3522
69749ca238d4f6af0d04d9aa,SUV,KIA,Sportage EX,KIA Sportage EX,AWD,2.4,petrol,3.6,180,4,684,39072,2013,5,tiptronic,2572
69749ca238d4f6af0d04d9ac,Sedan,BMW,640,BMW 640,RWD,2,petrol,4.1,150,6,579,29380,2011,5,tiptronic,4122
69749ca238d4f6af0d04d9c3,Sedan,OPEL,Omega c,OPEL Omega c,RWD,2.6,petrol,3.2,195,6,835,37200,2000,5,automatic,5630
69749ca238d4f6af0d04d9c5,Sedan,KIA,Optima EX,KIA Optima EX,FWD,2.4,petrol,3.5,180,12,991,32704,2012,5,tiptronic,6191
69749ca238d4f6af0d04d9d5,SUV,MERCEDES-BENZ,GL 350 Bluetec,MERCEDES-BENZ GL 350 Bluetec,AWD,2.5,diesel,4.4,188,6,9,36480,2010,5,tiptronic,1247
